Time (s),Frequency 1 (Hz),Frequency 2 (Hz),Frequency 3 (Hz)
13769.0,780.0,8294.0,15912.0
13769.5,754.0,8190.0,15808.0
13770.0,728.0,8138.0,15600.0
13770.5,988.0,8632.0,16432.0
13771.0,676.0,7956.0,15366.0
13771.5,1092.0,8762.0,16510.0
13772.0,416.0,7410.0,14560.0
13772.5,624.0,7852.0,15262.0
13773.0,728.0,8086.0,15496.0
13773.5,780.0,8112.0,15600.0
13774.0,858.0,8294.0,15834.0
13774.5,598.0,7826.0,15184.0
13775.0,390.0,7514.0,14664.0
13775.5,858.0,8242.0,15860.0
13776.0,754.0,7982.0,15444.0
13776.5,1664.0,9828.0,18460.0
13777.0,962.0,8398.0,16120.0
13777.5,4420.0,11310.0,18304.0
13778.0,3822.0,10686.0,17628.0
13778.5,4056.0,10998.0,18044.0
13779.0,3588.0,10478.0,17446.0
13779.5,572.0,7826.0,15132.0
13780.0,754.0,8060.0,15470.0
13780.5,546.0,7774.0,15080.0
13781.0,2444.0,9906.0,17732.0
13781.5,1066.0,8606.0,16432.0
13782.0,884.0,8502.0,16198.0
13782.5,364.0,7306.0,14352.0
13783.0,546.0,7670.0,14898.0
13783.5,702.0,7930.0,15340.0
13784.0,520.0,7696.0,14924.0
13784.5,3822.0,10634.0,17524.0
13785.0,2990.0,9854.0,16848.0
13785.5,1534.0,8710.0,16094.0
13786.0,806.0,8138.0,15678.0
13786.5,1144.0,8788.0,16640.0
13787.0,832.0,8190.0,15730.0
13787.5,1950.0,8788.0,15730.0
13788.0,4602.0,11466.0,18434.0
13788.5,780.0,8060.0,15392.0
13789.0,1950.0,8788.0,15730.0
13789.5,4368.0,11180.0,18044.0
13790.0,858.0,8372.0,15938.0
13790.5,780.0,8164.0,15678.0
13791.0,3978.0,10790.0,17680.0
13791.5,2470.0,9360.0,16250.0
13792.0,780.0,8164.0,15626.0
13792.5,390.0,7462.0,14560.0
13793.0,2054.0,9386.0,17004.0
13793.5,4472.0,11232.0,18018.0
13794.0,858.0,7826.0,14898.0
13794.5,494.0,7748.0,15028.0
13795.0,3016.0,9932.0,16978.0
13795.5,2340.0,9282.0,16328.0
13796.0,2886.0,9672.0,16484.0
13796.5,3744.0,10530.0,17316.0
13797.0,390.0,7540.0,14690.0
13797.5,676.0,7774.0,14898.0
13798.0,780.0,7800.0,14898.0
13798.5,3874.0,10660.0,17498.0
13799.0,2184.0,9048.0,15990.0
13799.5,3484.0,6994.0,13650.0
13800.0,1404.0,9100.0,16536.0
13800.5,3692.0,10582.0,17498.0
13801.0,2626.0,9620.0,16640.0
13801.5,312.0,8424.0,15860.0
13802.0,1560.0,9282.0,16666.0
13802.5,4446.0,11258.0,18148.0
13803.0,2314.0,9568.0,16692.0
13803.5,286.0,8242.0,15626.0
13804.0,2860.0,9984.0,17030.0
13804.5,4264.0,11102.0,17966.0
13805.0,754.0,8502.0,15808.0
13805.5,286.0,8138.0,15574.0
13806.0,2444.0,9828.0,16978.0
13806.5,4134.0,11076.0,18122.0
13807.0,1586.0,9308.0,16978.0
13807.5,2184.0,9724.0,17160.0
13808.0,1248.0,9074.0,16614.0
13808.5,676.0,8710.0,16042.0
13809.0,364.0,8814.0,16224.0
13809.5,3094.0,10764.0,17940.0
13810.0,3692.0,11102.0,18304.0
13810.5,442.0,8996.0,16562.0
13811.0,962.0,9178.0,16640.0
13811.5,3744.0,10816.0,17810.0
13812.0,3042.0,10686.0,17836.0
13812.5,832.0,8762.0,16198.0
13813.0,4290.0,11362.0,18304.0
13813.5,2912.0,10218.0,17316.0
13814.0,1872.0,10244.0,17732.0
13814.5,4368.0,11336.0,18330.0
13815.0,4524.0,11466.0,18408.0
13815.5,338.0,8164.0,15574.0
13816.0,286.0,7904.0,15314.0
13816.5,364.0,8242.0,15626.0
13817.0,2314.0,10062.0,17394.0
13817.5,4446.0,11440.0,18330.0
13818.0,286.0,7566.0,14664.0
13818.5,338.0,8164.0,15262.0
13819.0,364.0,7826.0,14898.0
13819.5,910.0,8190.0,15262.0
13820.0,3900.0,10764.0,17576.0
13820.5,2990.0,9932.0,16744.0
13821.0,1872.0,8944.0,15834.0
13821.5,3536.0,10556.0,17420.0
13822.0,3172.0,10608.0,17654.0
13822.5,442.0,8112.0,15288.0
13823.0,910.0,8424.0,15652.0
13823.5,312.0,7982.0,15184.0
13824.0,338.0,7982.0,15106.0
13824.5,442.0,8554.0,15990.0
13825.0,312.0,7930.0,15028.0
13825.5,390.0,8424.0,15704.0
13826.0,312.0,7748.0,14820.0
13826.5,234.0,7592.0,14664.0
13827.0,3588.0,10530.0,17342.0
13827.5,3120.0,10192.0,17134.0
13828.0,1898.0,9204.0,16302.0
13828.5,3172.0,10452.0,17576.0
13829.0,3380.0,10452.0,17420.0
13829.5,390.0,7982.0,15184.0
13830.0,364.0,7982.0,15132.0
13830.5,1196.0,8918.0,16224.0
13831.0,390.0,8164.0,15340.0
13831.5,494.0,8502.0,15860.0
13832.0,286.0,7696.0,14820.0
13832.5,546.0,8788.0,16198.0
13833.0,780.0,8424.0,15704.0
13833.5,468.0,7852.0,14924.0
13834.0,1794.0,9074.0,16250.0
13834.5,4446.0,11180.0,17888.0
13835.0,910.0,8580.0,15782.0
13835.5,598.0,8606.0,15990.0
13836.0,286.0,7566.0,14612.0
13836.5,312.0,7722.0,14716.0
13837.0,338.0,7800.0,14846.0
13837.5,3354.0,10166.0,16926.0
13838.0,2964.0,10192.0,17186.0
13838.5,390.0,7930.0,15054.0
13839.0,2938.0,9958.0,17004.0
13839.5,3952.0,10868.0,17758.0
13840.0,546.0,8424.0,15756.0
13840.5,936.0,8242.0,15366.0
13841.0,4342.0,11284.0,18174.0
13841.5,3510.0,10478.0,17394.0
13842.0,832.0,8164.0,15236.0
13842.5,2262.0,9802.0,17186.0
13843.0,4342.0,11206.0,18044.0
13843.5,2808.0,10348.0,17550.0
13844.0,936.0,8554.0,15938.0
13844.5,2106.0,10062.0,17654.0
13845.0,4550.0,11622.0,18538.0
13845.5,2132.0,9516.0,16848.0
13846.0,1742.0,8892.0,16172.0
13846.5,1066.0,8736.0,16120.0
13847.0,936.0,9100.0,16614.0
13847.5,676.0,8424.0,15886.0
13848.0,2132.0,9750.0,17056.0
13848.5,4342.0,11310.0,18356.0
13849.0,1742.0,9152.0,16562.0
13849.5,1508.0,9204.0,16692.0
13850.0,2418.0,9932.0,17290.0
13850.5,4602.0,11778.0,18798.0
13851.0,1456.0,10244.0,18148.0
13851.5,3536.0,10842.0,18044.0
13852.0,4160.0,11518.0,18668.0
13852.5,1820.0,10010.0,17576.0
13853.0,3146.0,10036.0,16952.0
13853.5,4524.0,11388.0,18226.0
13854.0,2912.0,10192.0,17602.0
13854.5,2548.0,10244.0,18070.0
13855.0,832.0,8060.0,15288.0
13855.5,780.0,8346.0,16016.0
13856.0,4550.0,11492.0,18512.0
13856.5,2236.0,9204.0,16224.0
13857.0,624.0,8138.0,15600.0
13857.5,1404.0,8814.0,16224.0
13858.0,572.0,7930.0,15340.0
13858.5,2600.0,9698.0,16926.0
13859.0,3926.0,10738.0,17550.0
13859.5,2184.0,9542.0,17056.0
13860.0,2652.0,9880.0,17212.0
13860.5,4186.0,11024.0,17914.0
13861.0,1040.0,8268.0,15600.0
13861.5,2392.0,10140.0,18174.0
13862.0,780.0,8216.0,15808.0
13862.5,598.0,7904.0,15262.0
13863.0,962.0,8554.0,16276.0
13863.5,1118.0,8866.0,16614.0
13864.0,546.0,7748.0,14976.0
13864.5,988.0,8632.0,16484.0
13865.0,1378.0,8606.0,15912.0
13865.5,1274.0,9152.0,17056.0
13866.0,962.0,8502.0,16120.0
13866.5,884.0,8372.0,16016.0
13867.0,416.0,7514.0,14664.0
13867.5,1248.0,8710.0,16276.0
13868.0,1300.0,8892.0,16718.0
13868.5,1430.0,8710.0,16172.0
13869.0,1950.0,8866.0,15912.0
13869.5,4160.0,10920.0,17732.0
13870.0,2158.0,9334.0,16666.0
13870.5,2444.0,9698.0,17134.0
13871.0,4368.0,11206.0,18122.0
13871.5,1144.0,8294.0,15678.0
13872.0,1586.0,8996.0,16666.0
13872.5,468.0,7618.0,14794.0
13873.0,1586.0,9490.0,17732.0
13873.5,988.0,8450.0,16198.0
13874.0,546.0,7852.0,15132.0
13874.5,442.0,7462.0,14560.0
13875.0,1118.0,8294.0,15548.0
13875.5,806.0,7800.0,14924.0
13876.0,572.0,7670.0,14742.0
13876.5,3926.0,10738.0,17654.0
13877.0,2886.0,9880.0,17056.0
13877.5,936.0,8294.0,15704.0
13878.0,780.0,8216.0,15756.0
13878.5,806.0,8060.0,15470.0
13879.0,1014.0,8164.0,15366.0
13879.5,2262.0,9438.0,16900.0
13880.0,4498.0,11258.0,18070.0
13880.5,936.0,8450.0,16094.0
13881.0,962.0,8424.0,16094.0
13881.5,4524.0,11284.0,18122.0
13882.0,702.0,7930.0,15262.0
13882.5,884.0,8398.0,16042.0
13883.0,3224.0,10348.0,17550.0
13883.5,4316.0,11154.0,18018.0
13884.0,1898.0,9048.0,16276.0
13884.5,962.0,8086.0,15288.0
13885.0,3614.0,10478.0,17420.0
13885.5,3770.0,10530.0,17368.0
13886.0,728.0,7904.0,15054.0
13886.5,494.0,7670.0,14924.0
13887.0,3198.0,10140.0,17160.0
13887.5,3120.0,9932.0,16796.0
13888.0,936.0,7904.0,15028.0
13888.5,1976.0,9178.0,16510.0
13889.0,1300.0,8554.0,15912.0
13889.5,676.0,7774.0,14898.0
13890.0,234.0,7098.0,14040.0
13890.5,3744.0,10504.0,17290.0
13891.0,2236.0,9204.0,16276.0
13891.5,3484.0,6994.0,13650.0
13892.0,3562.0,10738.0,17836.0
13892.5,3848.0,10946.0,17992.0
13893.0,4446.0,11362.0,18252.0
13893.5,4004.0,10972.0,17940.0
13894.0,832.0,8398.0,15886.0
13894.5,3614.0,10816.0,17862.0
13895.0,4524.0,11440.0,18304.0
13895.5,4602.0,11466.0,18382.0
13896.0,4446.0,11284.0,18148.0
13896.5,2626.0,9828.0,16926.0
13897.0,182.0,7748.0,15262.0
13897.5,3146.0,10166.0,17160.0
13898.0,4108.0,10920.0,17732.0
13898.5,4472.0,11596.0,18564.0
13899.0,4758.0,11778.0,18746.0
13899.5,2418.0,9594.0,16666.0
13900.0,312.0,8424.0,15860.0
13900.5,442.0,8996.0,16354.0
13901.0,2106.0,9256.0,16380.0
13901.5,4316.0,11388.0,18304.0
13902.0,4472.0,11544.0,18460.0
13902.5,4654.0,11570.0,18512.0
13903.0,4758.0,11804.0,18772.0
13903.5,4498.0,11492.0,18460.0
13904.0,3718.0,11336.0,18720.0
13904.5,338.0,8346.0,15860.0
13905.0,1534.0,8944.0,16250.0
13905.5,4134.0,11388.0,18382.0
13906.0,4576.0,11414.0,18304.0
13906.5,4108.0,11024.0,17966.0
13907.0,1924.0,9568.0,16874.0
13907.5,338.0,8294.0,15834.0
13908.0,2236.0,9282.0,16432.0
13908.5,4758.0,11778.0,18694.0
13909.0,4446.0,11336.0,18200.0
13909.5,4446.0,11310.0,18174.0
13910.0,4498.0,11258.0,17992.0
13910.5,4472.0,11284.0,18070.0
13911.0,2418.0,9464.0,16328.0
13911.5,4186.0,11154.0,18044.0
13912.0,4472.0,11362.0,18174.0
13912.5,3926.0,10790.0,17576.0
13913.0,3120.0,10374.0,17394.0
13913.5,4108.0,11024.0,17836.0
13914.0,4446.0,11206.0,17940.0
13914.5,4160.0,11102.0,17940.0
13915.0,702.0,8580.0,15860.0
13915.5,962.0,8658.0,15938.0
13916.0,156.0,7332.0,14248.0
13916.5,390.0,8112.0,15470.0
13917.0,832.0,8242.0,15574.0
13917.5,780.0,8242.0,15340.0
13918.0,1378.0,9022.0,16276.0
13918.5,3848.0,10738.0,17602.0
13919.0,4446.0,11206.0,17940.0
13919.5,3900.0,10712.0,17472.0
13920.0,2132.0,9230.0,16094.0
13920.5,4160.0,11102.0,17966.0
13921.0,4654.0,11648.0,18564.0
13921.5,4420.0,11518.0,18460.0
13922.0,1872.0,9880.0,17342.0
13922.5,1066.0,8840.0,16172.0
13923.0,1716.0,9360.0,16718.0
13923.5,780.0,9022.0,16588.0
13924.0,364.0,8034.0,15262.0
13924.5,494.0,8450.0,15834.0
13925.0,2288.0,10478.0,18174.0
13925.5,3224.0,10166.0,17082.0
13926.0,4212.0,11102.0,17940.0
13926.5,4550.0,11362.0,18148.0
13927.0,4316.0,11232.0,18096.0
13927.5,3094.0,9854.0,16614.0
13928.0,962.0,8580.0,15808.0
13928.5,754.0,8138.0,15236.0
13929.0,4134.0,10920.0,17680.0
13929.5,4498.0,11258.0,18070.0
13930.0,4524.0,11258.0,18018.0
13930.5,3926.0,10842.0,17706.0
13931.0,2444.0,9386.0,16302.0
13931.5,4446.0,11232.0,17966.0
13932.0,4602.0,11570.0,18538.0
13932.5,1274.0,8476.0,15522.0
13933.0,2444.0,9308.0,16146.0
13933.5,4550.0,11388.0,18200.0
13934.0,4472.0,11258.0,18018.0
13934.5,4472.0,11258.0,18044.0
13935.0,3744.0,10608.0,17498.0
13935.5,416.0,7800.0,14898.0
13936.0,2210.0,9282.0,16302.0
13936.5,4004.0,10998.0,17992.0
13937.0,4498.0,11336.0,18174.0
13937.5,4524.0,11440.0,18356.0
13938.0,3510.0,10296.0,17108.0
13938.5,520.0,8008.0,15366.0
13939.0,494.0,8008.0,15522.0
13939.5,1144.0,8814.0,16250.0
13940.0,4030.0,11154.0,18174.0
13940.5,4654.0,11518.0,18434.0
13941.0,4524.0,11466.0,18460.0
13941.5,4550.0,11518.0,18486.0
13942.0,4524.0,11466.0,18356.0
13942.5,4082.0,11414.0,18590.0
13943.0,2210.0,9984.0,17602.0
13943.5,1222.0,8918.0,16354.0
13944.0,3952.0,11206.0,18408.0
13944.5,4550.0,11518.0,18408.0
13945.0,4524.0,11362.0,18200.0
13945.5,2938.0,9828.0,16770.0
13946.0,1638.0,9074.0,16510.0
13946.5,1248.0,8996.0,16588.0
13947.0,4394.0,11388.0,18460.0
13947.5,4732.0,11596.0,18564.0
13948.0,4524.0,11388.0,18304.0
13948.5,4472.0,11258.0,18070.0
13949.0,4576.0,11440.0,18330.0
13949.5,3640.0,10530.0,17498.0
13950.0,3224.0,10192.0,17212.0
13950.5,4368.0,11258.0,18252.0
13951.0,4186.0,11024.0,17966.0
13951.5,2626.0,9776.0,16978.0
13952.0,4056.0,11050.0,18226.0
13952.5,4706.0,11570.0,18486.0
13953.0,4706.0,11622.0,18668.0
13953.5,2470.0,9646.0,17030.0
13954.0,962.0,8580.0,16380.0
13954.5,858.0,8320.0,15886.0
13955.0,936.0,8502.0,16198.0
13955.5,702.0,7982.0,15392.0
13956.0,702.0,8008.0,15444.0
13956.5,1274.0,8398.0,15704.0
13957.0,1690.0,8944.0,16380.0
13957.5,2860.0,10426.0,18382.0
13958.0,1352.0,9074.0,16744.0
13958.5,676.0,7904.0,15236.0
13959.0,624.0,7930.0,15288.0
13959.5,1534.0,8762.0,16302.0
13960.0,1326.0,8632.0,16146.0
13960.5,2730.0,9672.0,16796.0
13961.0,4472.0,11284.0,18148.0
13961.5,4576.0,11440.0,18408.0
13962.0,2964.0,9802.0,16770.0
13962.5,4212.0,11284.0,18590.0
13963.0,4706.0,11622.0,18668.0
13963.5,4316.0,11050.0,17810.0
13964.0,2730.0,9516.0,16406.0
13964.5,2626.0,10374.0,18382.0
13965.0,1248.0,8944.0,17030.0
13965.5,624.0,7930.0,15288.0
13966.0,468.0,7670.0,14794.0
13966.5,1118.0,8190.0,15444.0
13967.0,624.0,7826.0,15184.0
13967.5,2236.0,9152.0,16198.0
13968.0,3978.0,10712.0,17472.0
13968.5,4472.0,11232.0,17992.0
13969.0,4498.0,11258.0,18070.0
13969.5,3848.0,10790.0,17836.0
13970.0,1820.0,8944.0,16198.0
13970.5,962.0,8398.0,15990.0
13971.0,2808.0,9828.0,16952.0
13971.5,4550.0,11388.0,18304.0
13972.0,4576.0,11440.0,18434.0
13972.5,4394.0,11232.0,18174.0
13973.0,2574.0,9568.0,16640.0
13973.5,4394.0,11258.0,18174.0
13974.0,4524.0,11310.0,18174.0
13974.5,3536.0,10530.0,17654.0
13975.0,2366.0,9724.0,17342.0
13975.5,4342.0,11128.0,17992.0
13976.0,4446.0,11180.0,17914.0
13976.5,4498.0,11284.0,18096.0
13977.0,4342.0,11076.0,17888.0
13977.5,2418.0,9490.0,16666.0
13978.0,390.0,7514.0,14664.0
13978.5,3770.0,10582.0,17420.0
13979.0,4290.0,10998.0,17732.0
13979.5,4524.0,11284.0,18122.0
13980.0,4316.0,11076.0,17914.0
13980.5,1872.0,9022.0,16250.0
13981.0,364.0,7462.0,14586.0
13981.5,416.0,7514.0,14612.0
13982.0,3250.0,10036.0,16900.0
13982.5,4472.0,11206.0,17966.0
13983.0,4472.0,11232.0,18018.0
13983.5,3484.0,6994.0,13650.0
13984.0,780.0,8424.0,15808.0
13984.5,754.0,8424.0,15782.0
13985.0,2626.0,9880.0,17004.0
13985.5,2548.0,9932.0,17316.0
13986.0,338.0,8502.0,16042.0
13986.5,286.0,8294.0,15730.0
13987.0,1196.0,8476.0,15730.0
13987.5,1872.0,9360.0,16640.0
13988.0,286.0,8450.0,15834.0
13988.5,234.0,8138.0,15678.0
13989.0,884.0,8918.0,16276.0
13989.5,2366.0,10010.0,17342.0
13990.0,1924.0,9594.0,16926.0
13990.5,1872.0,9048.0,16120.0
13991.0,2340.0,10088.0,17394.0
13991.5,338.0,8424.0,15912.0
13992.0,364.0,8762.0,16224.0
13992.5,1196.0,9412.0,16874.0
13993.0,1248.0,9152.0,16458.0
13993.5,1872.0,9308.0,16562.0
13994.0,1924.0,9906.0,17186.0
13994.5,2444.0,9750.0,16978.0
13995.0,2626.0,10400.0,17732.0
13995.5,1872.0,9360.0,16640.0
13996.0,364.0,8788.0,16198.0
13996.5,312.0,8294.0,15756.0
13997.0,416.0,9048.0,16484.0
13997.5,884.0,9074.0,16484.0
13998.0,2262.0,9672.0,17056.0
13998.5,364.0,8398.0,15964.0
13999.0,364.0,8034.0,15496.0
13999.5,858.0,8242.0,15522.0
14000.0,832.0,8372.0,15704.0
14000.5,2626.0,9672.0,16640.0
14001.0,2652.0,9828.0,16952.0
14001.5,2418.0,9594.0,16796.0
14002.0,2600.0,10088.0,17394.0
14002.5,1872.0,8814.0,15626.0
14003.0,182.0,7332.0,14222.0
14003.5,2054.0,9308.0,16328.0
14004.0,1872.0,8970.0,15860.0
14004.5,1846.0,8814.0,15678.0
14005.0,1118.0,8242.0,15184.0
14005.5,1872.0,9048.0,15990.0
14006.0,1950.0,9698.0,16900.0
14006.5,2340.0,9802.0,17004.0
14007.0,1274.0,8996.0,16224.0
14007.5,1014.0,8606.0,15782.0
14008.0,260.0,7696.0,14690.0
14008.5,234.0,7618.0,14612.0
14009.0,858.0,8190.0,15288.0
14009.5,832.0,7982.0,15002.0
14010.0,936.0,8866.0,16172.0
14010.5,1560.0,8788.0,15834.0
14011.0,1846.0,8814.0,15626.0
14011.5,2002.0,9048.0,15964.0
14012.0,676.0,7956.0,15002.0
14012.5,1846.0,8840.0,15704.0
14013.0,2366.0,9776.0,16926.0
14013.5,2288.0,9360.0,16354.0
14014.0,676.0,8216.0,15366.0
14014.5,1924.0,10036.0,17602.0
14015.0,494.0,8398.0,15704.0
14015.5,416.0,8294.0,15522.0
14016.0,286.0,7696.0,14898.0
14016.5,1196.0,9230.0,16848.0
14017.0,520.0,8502.0,15860.0
14017.5,1586.0,8944.0,16016.0
14018.0,1898.0,9100.0,16198.0
14018.5,1872.0,8892.0,15782.0
14019.0,1872.0,9022.0,15990.0
14019.5,1248.0,8424.0,15392.0
14020.0,1222.0,8580.0,15860.0
14020.5,182.0,7306.0,14274.0
14021.0,1248.0,8372.0,15366.0
14021.5,1898.0,8970.0,15938.0
14022.0,1846.0,8710.0,15522.0
14022.5,1196.0,8112.0,14950.0
14023.0,546.0,8450.0,15730.0
14023.5,2626.0,9724.0,16770.0
14024.0,2756.0,9828.0,16848.0
14024.5,754.0,8866.0,16458.0
14025.0,416.0,7826.0,15444.0
14025.5,1690.0,9620.0,17082.0
14026.0,1976.0,9360.0,16484.0
14026.5,1300.0,9568.0,17316.0
14027.0,884.0,8424.0,15808.0
14027.5,780.0,8866.0,16380.0
14028.0,962.0,8398.0,15678.0
14028.5,2106.0,9776.0,17004.0
14029.0,1950.0,9048.0,16068.0
14029.5,2054.0,9516.0,16744.0
14030.0,1326.0,8606.0,15808.0
14030.5,442.0,7930.0,15236.0
14031.0,676.0,8346.0,15730.0
14031.5,676.0,8502.0,15938.0
14032.0,2106.0,9620.0,16926.0
14032.5,2054.0,9360.0,16588.0
14033.0,2054.0,9334.0,16562.0
14033.5,2054.0,9334.0,16536.0
14034.0,2704.0,10062.0,17368.0
14034.5,1612.0,9204.0,16692.0
14035.0,936.0,8736.0,16146.0
14035.5,702.0,8424.0,15860.0
14036.0,1248.0,9620.0,17420.0
14036.5,1898.0,9282.0,16614.0
14037.0,962.0,8164.0,15392.0
14037.5,806.0,8554.0,16146.0
14038.0,1872.0,9386.0,16978.0
14038.5,806.0,8502.0,16094.0
14039.0,2574.0,9698.0,16874.0
14039.5,3276.0,10556.0,17940.0
14040.0,2860.0,10088.0,17446.0
14040.5,2106.0,9490.0,16926.0
14041.0,2548.0,9698.0,16978.0
14041.5,962.0,8164.0,15418.0
14042.0,2184.0,9620.0,17264.0
14042.5,2496.0,9906.0,17524.0
14043.0,2054.0,9204.0,16458.0
14043.5,1664.0,8970.0,16380.0
14044.0,3302.0,10868.0,18824.0
14044.5,2288.0,9360.0,16614.0
14045.0,2080.0,9204.0,16484.0
14045.5,1248.0,8814.0,16536.0
14046.0,1976.0,9672.0,17576.0
14046.5,1222.0,8502.0,15886.0
14047.0,1846.0,9464.0,17108.0
14047.5,1742.0,9100.0,16640.0
14048.0,702.0,8008.0,15444.0
14048.5,1534.0,8736.0,16146.0
14049.0,676.0,7904.0,15262.0
14049.5,1586.0,9672.0,17888.0
14050.0,1664.0,9854.0,17628.0
14050.5,702.0,7930.0,15288.0
14051.0,1144.0,8242.0,15574.0
14051.5,832.0,8164.0,15808.0
14052.0,702.0,7956.0,15366.0
14052.5,1248.0,8580.0,16068.0
14053.0,2002.0,9048.0,16224.0
14053.5,2158.0,9308.0,16666.0
14054.0,858.0,7800.0,14820.0
14054.5,2314.0,9438.0,16744.0
14055.0,2158.0,9360.0,16796.0
14055.5,2366.0,9698.0,17290.0
14056.0,1066.0,8190.0,15496.0
14056.5,624.0,7852.0,15184.0
14057.0,1352.0,8528.0,15860.0
14057.5,1170.0,8892.0,16770.0
14058.0,1846.0,9464.0,17290.0
14058.5,1092.0,8190.0,15392.0
14059.0,312.0,7254.0,14222.0
14059.5,936.0,8034.0,15158.0
14060.0,1872.0,8710.0,15600.0
14060.5,1872.0,8658.0,15470.0
14061.0,2080.0,9074.0,16198.0
14061.5,2132.0,9178.0,16328.0
14062.0,676.0,7982.0,15366.0
14062.5,728.0,7930.0,15262.0
14063.0,1118.0,8398.0,15808.0
14063.5,2132.0,9256.0,16536.0
14064.0,2132.0,9230.0,16536.0
14064.5,1872.0,9100.0,16536.0
14065.0,1118.0,8710.0,16536.0
14065.5,1690.0,8632.0,15704.0
14066.0,3042.0,10010.0,17030.0
14066.5,2496.0,9932.0,17550.0
14067.0,1430.0,9412.0,17732.0
14067.5,442.0,7670.0,14820.0
14068.0,1586.0,8450.0,15366.0
14068.5,2158.0,9308.0,16562.0
14069.0,988.0,8710.0,16536.0
14069.5,1092.0,8216.0,15444.0
14070.0,312.0,7306.0,14352.0
14070.5,1872.0,8684.0,15548.0
14071.0,1950.0,8814.0,15704.0
14071.5,1950.0,8866.0,15860.0
14072.0,1586.0,8502.0,15522.0
14072.5,1196.0,8424.0,15678.0
14073.0,364.0,7462.0,14508.0
14073.5,546.0,7800.0,15132.0
14074.0,1898.0,8814.0,15912.0
14074.5,1820.0,8580.0,15340.0
14075.0,1898.0,8762.0,15678.0
14075.5,3484.0,6994.0,13650.0
14076.0,260.0,8138.0,15626.0
14076.5,260.0,8346.0,15808.0
14077.0,1092.0,8554.0,15990.0
14077.5,390.0,8736.0,16276.0
14078.0,156.0,8008.0,15496.0
14078.5,234.0,7826.0,15444.0
14079.0,260.0,8164.0,15600.0
14079.5,312.0,8372.0,15808.0
14080.0,286.0,8528.0,15912.0
14080.5,1586.0,9282.0,16822.0
14081.0,260.0,8398.0,15834.0
14081.5,1716.0,9646.0,17082.0
14082.0,338.0,8606.0,16250.0
14082.5,312.0,8008.0,15600.0
14083.0,234.0,7904.0,15392.0
14083.5,338.0,8398.0,15938.0
14084.0,962.0,9100.0,16536.0
14084.5,676.0,9152.0,16666.0
14085.0,1066.0,8970.0,16406.0
14085.5,1950.0,9880.0,17342.0
14086.0,442.0,9048.0,16484.0
14086.5,338.0,8606.0,16120.0
14087.0,338.0,8450.0,16016.0
14087.5,312.0,8606.0,16016.0
14088.0,364.0,8606.0,16042.0
14088.5,390.0,8710.0,16120.0
14089.0,442.0,9048.0,16458.0
14089.5,572.0,9568.0,17082.0
14090.0,1664.0,9542.0,17108.0
14090.5,884.0,8970.0,16484.0
14091.0,1560.0,9230.0,16874.0
14091.5,338.0,8320.0,15834.0
14092.0,1534.0,9178.0,16692.0
14092.5,338.0,8658.0,16016.0
14093.0,754.0,8372.0,15600.0
14093.5,494.0,9048.0,16536.0
14094.0,988.0,8762.0,15990.0
14094.5,260.0,7566.0,14560.0
14095.0,338.0,7618.0,14664.0
14095.5,1014.0,8554.0,15652.0
14096.0,676.0,8294.0,15392.0
14096.5,1482.0,9074.0,16198.0
14097.0,338.0,8164.0,15392.0
14097.5,754.0,8788.0,15990.0
14098.0,1248.0,9126.0,16432.0
14098.5,1196.0,8788.0,16146.0
14099.0,1144.0,8606.0,15782.0
14099.5,728.0,8346.0,15444.0
14100.0,390.0,8216.0,15392.0
14100.5,182.0,7384.0,14326.0
14101.0,390.0,8164.0,15366.0
14101.5,858.0,8190.0,15236.0
14102.0,312.0,7852.0,14950.0
14102.5,182.0,7332.0,14222.0
14103.0,260.0,7462.0,14430.0
14103.5,312.0,7722.0,14742.0
14104.0,832.0,8060.0,15054.0
14104.5,260.0,7618.0,14664.0
14105.0,260.0,7592.0,14560.0
14105.5,1066.0,8424.0,15548.0
14106.0,780.0,8320.0,15392.0
14106.5,2288.0,10556.0,18200.0
14107.0,468.0,8502.0,15808.0
14107.5,442.0,8424.0,15938.0
14108.0,1664.0,9438.0,16978.0
14108.5,1664.0,9542.0,17082.0
14109.0,1404.0,8996.0,16302.0
14109.5,884.0,8216.0,15496.0
14110.0,1560.0,9204.0,16536.0
14110.5,520.0,8502.0,15782.0
14111.0,312.0,7722.0,14742.0
14111.5,1404.0,9074.0,16432.0
14112.0,130.0,7072.0,13884.0
14112.5,286.0,7618.0,14898.0
14113.0,416.0,7982.0,15158.0
14113.5,260.0,7514.0,14456.0
14114.0,234.0,7280.0,14170.0
14114.5,286.0,7566.0,14560.0
14115.0,1222.0,8606.0,15912.0
14115.5,338.0,7800.0,14924.0
14116.0,754.0,7982.0,15002.0
14116.5,416.0,7904.0,15054.0
14117.0,494.0,8190.0,15496.0
14117.5,1664.0,9516.0,17082.0
14118.0,468.0,8164.0,15444.0
14118.5,936.0,8554.0,15938.0
14119.0,884.0,8970.0,16432.0
14119.5,1404.0,9230.0,16718.0
14120.0,1690.0,9230.0,16666.0
14120.5,676.0,8606.0,16016.0
14121.0,728.0,8710.0,16094.0
14121.5,728.0,8658.0,16016.0
14122.0,910.0,9074.0,16510.0
14122.5,572.0,8216.0,15600.0
14123.0,442.0,7800.0,15158.0
14123.5,702.0,8424.0,15860.0
14124.0,728.0,8554.0,16016.0
